cid,stateFips,stateName,countyFips,countyName
5526452909320962048,23,Maine,23025,"Somerset County, Maine"
5526452978040438784,23,Maine,23025,"Somerset County, Maine"
5526453012400177152,23,Maine,23025,"Somerset County, Maine"
5526453046759915520,23,Maine,23025,"Somerset County, Maine"
5526453115479392256,23,Maine,23025,"Somerset County, Maine"
5526453149839130624,23,Maine,23025,"Somerset County, Maine"
5526453355997560832,23,Maine,23025,"Somerset County, Maine"
5526453390357299200,23,Maine,23025,"Somerset County, Maine"
5526453459076775936,23,Maine,23025,"Somerset County, Maine"
5526453527796252672,23,Maine,23025,"Somerset County, Maine"
5526453596515729408,23,Maine,23025,"Somerset County, Maine"
5526453630875467776,23,Maine,23025,"Somerset County, Maine"
5526453699594944512,23,Maine,23025,"Somerset County, Maine"
5526453733954682880,23,Maine,23025,"Somerset County, Maine"
5526453768314421248,23,Maine,23025,"Somerset County, Maine"
5526453802674159616,23,Maine,23025,"Somerset County, Maine"
5526453837033897984,23,Maine,23025,"Somerset County, Maine"
5526453871393636352,23,Maine,23025,"Somerset County, Maine"
5526454283710496768,23,Maine,23025,"Somerset County, Maine"
5526455280142909440,23,Maine,23025,"Somerset County, Maine"
5526457204288258048,23,Maine,23025,"Somerset County, Maine"
5526460227945234432,23,Maine,23011,"Kennebec County, Maine"
5526460674621833216,23,Maine,23025,"Somerset County, Maine"
5526461808493199360,23,Maine,23011,"Kennebec County, Maine"
5526461980291891200,23,Maine,23011,"Kennebec County, Maine"
5526462014651629568,23,Maine,23011,"Kennebec County, Maine"
5526462049011367936,23,Maine,23011,"Kennebec County, Maine"
5526462083371106304,23,Maine,23011,"Kennebec County, Maine"
5526462186450321408,23,Maine,23011,"Kennebec County, Maine"
5526462255169798144,23,Maine,23011,"Kennebec County, Maine"
5526462323889274880,23,Maine,23011,"Kennebec County, Maine"
5526462358249013248,23,Maine,23011,"Kennebec County, Maine"
5526463698278809600,23,Maine,23011,"Kennebec County, Maine"
5526464110595670016,23,Maine,23011,"Kennebec County, Maine"
5526464213674885120,23,Maine,23011,"Kennebec County, Maine"
5526469539434332160,23,Maine,23011,"Kennebec County, Maine"
5526469573794070528,23,Maine,23011,"Kennebec County, Maine"
5526470089190146048,23,Maine,23011,"Kennebec County, Maine"
5526470123549884416,23,Maine,23011,"Kennebec County, Maine"
5526470913823866880,23,Maine,23011,"Kennebec County, Maine"
5526471016903081984,23,Maine,23011,"Kennebec County, Maine"
5526472391292616704,23,Maine,23011,"Kennebec County, Maine"
5526473593883459584,23,Maine,23011,"Kennebec County, Maine"
5526473765682151424,23,Maine,23011,"Kennebec County, Maine"
5526473971840581632,23,Maine,23011,"Kennebec County, Maine"
5526474006200320000,23,Maine,23011,"Kennebec County, Maine"
5526474040560058368,23,Maine,23011,"Kennebec County, Maine"
5526474349797703680,23,Maine,23011,"Kennebec County, Maine"
5526474384157442048,23,Maine,23011,"Kennebec County, Maine"
5526474624675610624,23,Maine,23011,"Kennebec County, Maine"
5526475655467761664,23,Maine,23011,"Kennebec County, Maine"
5526475689827500032,23,Maine,23011,"Kennebec County, Maine"
5526477029857296384,23,Maine,23011,"Kennebec County, Maine"
5526477064217034752,23,Maine,23011,"Kennebec County, Maine"
5526477613972848640,23,Maine,23011,"Kennebec County, Maine"
5526477648332587008,23,Maine,23011,"Kennebec County, Maine"
5526478266807877632,23,Maine,23011,"Kennebec County, Maine"
5526478301167616000,23,Maine,23011,"Kennebec County, Maine"
5526478335527354368,23,Maine,23011,"Kennebec County, Maine"
5526478369887092736,23,Maine,23011,"Kennebec County, Maine"
5526478438606569472,23,Maine,23011,"Kennebec County, Maine"
5526478782203953152,23,Maine,23011,"Kennebec County, Maine"
5526480294032441344,23,Maine,23011,"Kennebec County, Maine"
5526480328392179712,23,Maine,23011,"Kennebec County, Maine"
5526480706349301760,23,Maine,23011,"Kennebec County, Maine"
5526480809428516864,23,Maine,23011,"Kennebec County, Maine"
5526480843788255232,23,Maine,23011,"Kennebec County, Maine"
5526484107963400192,23,Maine,23011,"Kennebec County, Maine"
5526487131620376576,23,Maine,23011,"Kennebec County, Maine"
5526487165980114944,23,Maine,23011,"Kennebec County, Maine"
5526487200339853312,23,Maine,23011,"Kennebec County, Maine"
5526487440858021888,23,Maine,23011,"Kennebec County, Maine"
5526487887534620672,23,Maine,23011,"Kennebec County, Maine"
5526487921894359040,23,Maine,23011,"Kennebec County, Maine"
5526487956254097408,23,Maine,23011,"Kennebec County, Maine"
5526488024973574144,23,Maine,23011,"Kennebec County, Maine"
5526488059333312512,23,Maine,23011,"Kennebec County, Maine"
5526488093693050880,23,Maine,23011,"Kennebec County, Maine"
5526488540369649664,23,Maine,23011,"Kennebec County, Maine"
5526488609089126400,23,Maine,23011,"Kennebec County, Maine"
5526489021405986816,23,Maine,23011,"Kennebec County, Maine"
5526489090125463552,23,Maine,23011,"Kennebec County, Maine"
5526489674241015808,23,Maine,23011,"Kennebec County, Maine"
5526489708600754176,23,Maine,23011,"Kennebec County, Maine"
5526489742960492544,23,Maine,23011,"Kennebec County, Maine"
5526489846039707648,23,Maine,23011,"Kennebec County, Maine"
5526490739392905216,23,Maine,23023,"Sagadahoc County, Maine"
5526490876831858688,23,Maine,23011,"Kennebec County, Maine"
5526490876831858688,23,Maine,23023,"Sagadahoc County, Maine"
5526490945551335424,23,Maine,23023,"Sagadahoc County, Maine"
5526490979911073792,23,Maine,23023,"Sagadahoc County, Maine"
5526491186069504000,23,Maine,23023,"Sagadahoc County, Maine"
5526492663538253824,23,Maine,23023,"Sagadahoc County, Maine"
5526492663538253824,23,Maine,23011,"Kennebec County, Maine"
5526497748779532288,23,Maine,23011,"Kennebec County, Maine"
5526497954937962496,23,Maine,23011,"Kennebec County, Maine"
5526497989297700864,23,Maine,23011,"Kennebec County, Maine"
5526498607772991488,23,Maine,23011,"Kennebec County, Maine"
5526498607772991488,23,Maine,23001,"Androscoggin County, Maine"
5526498710852206592,23,Maine,23011,"Kennebec County, Maine"
5526498710852206592,23,Maine,23001,"Androscoggin County, Maine"
5526500222680694784,23,Maine,23001,"Androscoggin County, Maine"
5526500841155985408,23,Maine,23001,"Androscoggin County, Maine"
5526506441793339392,23,Maine,23011,"Kennebec County, Maine"
5526507644384182272,23,Maine,23011,"Kennebec County, Maine"
5526507678743920640,23,Maine,23011,"Kennebec County, Maine"
5526508331578949632,23,Maine,23011,"Kennebec County, Maine"
5526508846975025152,23,Maine,23011,"Kennebec County, Maine"
5526511355235926016,23,Maine,23011,"Kennebec County, Maine"
5526511870632001536,23,Maine,23011,"Kennebec County, Maine"
5526514585051332608,23,Maine,23011,"Kennebec County, Maine"
5526515066087669760,23,Maine,23011,"Kennebec County, Maine"
5526515753282437120,23,Maine,23001,"Androscoggin County, Maine"
5526516028160344064,23,Maine,23001,"Androscoggin County, Maine"
5526516852794064896,23,Maine,23011,"Kennebec County, Maine"
5526516887153803264,23,Maine,23011,"Kennebec County, Maine"
5526517127671971840,23,Maine,23001,"Androscoggin County, Maine"
5526517127671971840,23,Maine,23011,"Kennebec County, Maine"
5526517162031710208,23,Maine,23001,"Androscoggin County, Maine"
5526517162031710208,23,Maine,23011,"Kennebec County, Maine"
5526517230751186944,23,Maine,23001,"Androscoggin County, Maine"
5526517230751186944,23,Maine,23011,"Kennebec County, Maine"
5526517265110925312,23,Maine,23001,"Androscoggin County, Maine"
5526517333830402048,23,Maine,23001,"Androscoggin County, Maine"
5526517368190140416,23,Maine,23001,"Androscoggin County, Maine"
5526517574348570624,23,Maine,23001,"Androscoggin County, Maine"
5526517574348570624,23,Maine,23011,"Kennebec County, Maine"
5526524033979383808,23,Maine,23017,"Oxford County, Maine"
5526524858613104640,23,Maine,23017,"Oxford County, Maine"
5526526336081854464,23,Maine,23017,"Oxford County, Maine"
5526538877386358784,23,Maine,23017,"Oxford County, Maine"
5526539186624004096,23,Maine,23017,"Oxford County, Maine"
5526541832323858432,23,Maine,23017,"Oxford County, Maine"
5526541866683596800,23,Maine,23017,"Oxford County, Maine"
5526542175921242112,23,Maine,23001,"Androscoggin County, Maine"
5526542175921242112,23,Maine,23017,"Oxford County, Maine"
5526547432961212416,23,Maine,23001,"Androscoggin County, Maine"
5526547501680689152,23,Maine,23001,"Androscoggin County, Maine"
5526547639119642624,23,Maine,23001,"Androscoggin County, Maine"
5526547673479380992,23,Maine,23001,"Androscoggin County, Maine"
5526548120155979776,23,Maine,23001,"Androscoggin County, Maine"
5526548154515718144,23,Maine,23001,"Androscoggin County, Maine"
5526548257594933248,23,Maine,23001,"Androscoggin County, Maine"
5526548291954671616,23,Maine,23001,"Androscoggin County, Maine"
5526548360674148352,23,Maine,23001,"Androscoggin County, Maine"
5526548395033886720,23,Maine,23001,"Androscoggin County, Maine"
5526549254027345920,23,Maine,23001,"Androscoggin County, Maine"
5526549425826037760,23,Maine,23001,"Androscoggin County, Maine"
5526549528905252864,23,Maine,23001,"Androscoggin County, Maine"
5526550594057142272,23,Maine,23001,"Androscoggin County, Maine"
5526550834575310848,23,Maine,23001,"Androscoggin County, Maine"
5526552758720659456,23,Maine,23001,"Androscoggin County, Maine"
5526554167469932544,23,Maine,23001,"Androscoggin County, Maine"
5526554442347839488,23,Maine,23001,"Androscoggin County, Maine"
5526556710090571776,23,Maine,23017,"Oxford County, Maine"
5526558084480106496,23,Maine,23001,"Androscoggin County, Maine"
5526558668595658752,23,Maine,23017,"Oxford County, Maine"
5526559596308594688,23,Maine,23017,"Oxford County, Maine"
5526560764539699200,23,Maine,23017,"Oxford County, Maine"
5526560798899437568,23,Maine,23017,"Oxford County, Maine"
5526560901978652672,23,Maine,23017,"Oxford County, Maine"
5526560936338391040,23,Maine,23017,"Oxford County, Maine"
5526560970698129408,23,Maine,23017,"Oxford County, Maine"
5526561520453943296,23,Maine,23017,"Oxford County, Maine"
5526563685117460480,23,Maine,23005,"Cumberland County, Maine"
5526563753836937216,23,Maine,23017,"Oxford County, Maine"
5526563753836937216,23,Maine,23005,"Cumberland County, Maine"
5526563788196675584,23,Maine,23005,"Cumberland County, Maine"
5526568392401616896,23,Maine,23005,"Cumberland County, Maine"
5526568461121093632,23,Maine,23005,"Cumberland County, Maine"
5526568495480832000,23,Maine,23005,"Cumberland County, Maine"
5526568598560047104,23,Maine,23005,"Cumberland County, Maine"
5526568667279523840,23,Maine,23017,"Oxford County, Maine"
5526568667279523840,23,Maine,23005,"Cumberland County, Maine"
5526572653009174528,23,Maine,23005,"Cumberland County, Maine"
5526572687368912896,23,Maine,23005,"Cumberland County, Maine"
5526572687368912896,23,Maine,23017,"Oxford County, Maine"
5526573065326034944,23,Maine,23017,"Oxford County, Maine"
5526573065326034944,23,Maine,23005,"Cumberland County, Maine"
5526573099685773312,23,Maine,23017,"Oxford County, Maine"
5526573099685773312,23,Maine,23005,"Cumberland County, Maine"
5526578116207575040,23,Maine,23005,"Cumberland County, Maine"
5526578872121819136,23,Maine,23005,"Cumberland County, Maine"
5526578975201034240,23,Maine,23005,"Cumberland County, Maine"
5526583373247545344,23,Maine,23005,"Cumberland County, Maine"
5526583407607283712,23,Maine,23005,"Cumberland County, Maine"
5526584094802051072,23,Maine,23005,"Cumberland County, Maine"
5526584129161789440,23,Maine,23005,"Cumberland County, Maine"
5526584885076033536,23,Maine,23005,"Cumberland County, Maine"
5526584919435771904,23,Maine,23005,"Cumberland County, Maine"
5526585056874725376,23,Maine,23005,"Cumberland County, Maine"
5526586396904521728,23,Maine,23005,"Cumberland County, Maine"
5526586877940858880,23,Maine,23005,"Cumberland County, Maine"
5526586946660335616,23,Maine,23005,"Cumberland County, Maine"
5526587324617457664,23,Maine,23005,"Cumberland County, Maine"
5526587358977196032,23,Maine,23005,"Cumberland County, Maine"
5526587427696672768,23,Maine,23005,"Cumberland County, Maine"
5526587599495364608,23,Maine,23005,"Cumberland County, Maine"
5526587668214841344,23,Maine,23005,"Cumberland County, Maine"
5526588424129085440,23,Maine,23005,"Cumberland County, Maine"
5526588458488823808,23,Maine,23005,"Cumberland County, Maine"
5526588527208300544,23,Maine,23005,"Cumberland County, Maine"
5526588595927777280,23,Maine,23005,"Cumberland County, Maine"
5526588973884899328,23,Maine,23005,"Cumberland County, Maine"
5526589283122544640,23,Maine,23005,"Cumberland County, Maine"
5526589317482283008,23,Maine,23005,"Cumberland County, Maine"
5526589420561498112,23,Maine,23005,"Cumberland County, Maine"
5526590142116003840,23,Maine,23005,"Cumberland County, Maine"
5526590829310771200,23,Maine,23001,"Androscoggin County, Maine"
5526590863670509568,23,Maine,23001,"Androscoggin County, Maine"
5526590898030247936,23,Maine,23001,"Androscoggin County, Maine"
5526591001109463040,23,Maine,23001,"Androscoggin County, Maine"
5526591997541875712,23,Maine,23001,"Androscoggin County, Maine"
5526591997541875712,23,Maine,23005,"Cumberland County, Maine"
5526592031901614080,23,Maine,23001,"Androscoggin County, Maine"
5526592031901614080,23,Maine,23005,"Cumberland County, Maine"
5526592238060044288,23,Maine,23005,"Cumberland County, Maine"
5526594608881991680,23,Maine,23001,"Androscoggin County, Maine"
5526594677601468416,23,Maine,23001,"Androscoggin County, Maine"
5526595089918328832,23,Maine,23001,"Androscoggin County, Maine"
5526595296076759040,23,Maine,23001,"Androscoggin County, Maine"
5526595502235189248,23,Maine,23001,"Androscoggin County, Maine"
5526595570954665984,23,Maine,23001,"Androscoggin County, Maine"
5526596051991003136,23,Maine,23001,"Androscoggin County, Maine"
5526596086350741504,23,Maine,23001,"Androscoggin County, Maine"
5526596601746817024,23,Maine,23001,"Androscoggin County, Maine"
5526596636106555392,23,Maine,23001,"Androscoggin County, Maine"
5526596910984462336,23,Maine,23001,"Androscoggin County, Maine"
5526597117142892544,23,Maine,23001,"Androscoggin County, Maine"
5526597151502630912,23,Maine,23001,"Androscoggin County, Maine"
5526597254581846016,23,Maine,23001,"Androscoggin County, Maine"
5526597288941584384,23,Maine,23001,"Androscoggin County, Maine"
5526597529459752960,23,Maine,23001,"Androscoggin County, Maine"
5526598216654520320,23,Maine,23001,"Androscoggin County, Maine"
5526598251014258688,23,Maine,23001,"Androscoggin County, Maine"
5526598354093473792,23,Maine,23001,"Androscoggin County, Maine"
5526598491532427264,23,Maine,23001,"Androscoggin County, Maine"
5526599556684316672,23,Maine,23001,"Androscoggin County, Maine"
