assay	gene	symbol	taxonomy	log2fc	adj_p_value	group_mean_1	group_mean_2	osd	entrez
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19042	Ppm1a	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.351984	0.0210153	9.06996	8.71798	OSD-25	19042
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19045	Ppp1ca	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.267372	0.0340792	10.0455	9.77809	OSD-25	19045
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19046	Ppp1cb	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.378189	0.0182029	9.76819	9.39	OSD-25	19046
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19052	Ppp2ca	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.601298	0.000276209	11.2072	10.6059	OSD-25	19052
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19053	Ppp2cb	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.32142	0.0197943	9.63408	9.31266	OSD-25	19053
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19055	Ppp3ca	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.334931	0.0129298	9.13628	8.80135	OSD-25	19055
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19056	Ppp3cb	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.440451	0.0323652	8.18844	7.74799	OSD-25	19056
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19057	Ppp3cc	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.338799	0.0538963	7.43465	7.09585	OSD-25	19057
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19069	Nup88	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.432209	0.00913745	8.9368	8.50459	OSD-25	19069
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19070	Mob4	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.486834	0.00553063	8.38895	7.90212	OSD-25	19070
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19072	Prep	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.32129	0.0599373	9.63946	9.31817	OSD-25	19072
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19082	Prkag1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.410669	0.00123823	10.4888	10.0782	OSD-25	19082
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19084	Prkar1a	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.42923	0.0046832	9.81356	9.38433	OSD-25	19084
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19108	Prkx	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.369036	0.0870636	8.04142	7.67238	OSD-25	19108
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19116	Prlr	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.822018	0.0277158	8.59316	9.41518	OSD-25	19116
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19125	Prodh	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.461985	0.00989251	11.4192	10.9573	OSD-25	19125
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19128	Pros1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.494194	0.020308	9.18755	8.69335	OSD-25	19128
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19156	Psap	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.288244	0.0541647	11.4003	11.1121	OSD-25	19156
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19157	Cyth1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.247531	0.0867395	9.45821	9.21067	OSD-25	19157
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19164	Psen1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.22542	0.0821898	9.34121	9.11579	OSD-25	19164
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19165	Psen2	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.312933	0.0126132	9.53055	9.84348	OSD-25	19165
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19172	Psmb4	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.339612	0.00251958	11.3792	11.0396	OSD-25	19172
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19177	Psmb7	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.153095	0.0574997	10.5233	10.3702	OSD-25	19177
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19179	Psmc1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.531932	0.000558433	10.0366	9.50464	OSD-25	19179
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19182	Psmc3	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.245544	0.0176244	9.38445	9.13891	OSD-25	19182
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19184	Psmc5	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.251012	0.00846495	10.4172	10.1662	OSD-25	19184
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19185	Psmd4	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.297173	0.0832005	9.58589	9.28871	OSD-25	19185
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19192	Psme3	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.41546	0.00758888	9.44927	9.03381	OSD-25	19192
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19202	Rhox6	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.262415	0.0978195	7.67174	7.93415	OSD-25	19202
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19206	Ptch1	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.784965	3.7007e-06	8.59255	9.37751	OSD-25	19206
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19210	Ptdss1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.287498	0.0872905	9.34254	9.05505	OSD-25	19210
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/192119	Dicer1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.409146	0.0122275	9.57971	9.17056	OSD-25	192119
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19212	Pter	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.798529	5.61684e-05	8.48681	9.28534	OSD-25	19212
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/192136	Sugct	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.532123	0.00542388	8.20563	7.67351	OSD-25	192136
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/192159	Prpf8	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.220258	0.0391666	10.9452	10.725	OSD-25	192159
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/192169	Ufsp2	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.362788	0.0142046	9.37311	9.01032	OSD-25	192169
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/192170	Eif4a3	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.682908	0.00102198	8.35869	7.67578	OSD-25	192170
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/192173	Mcrip1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.258214	0.0318947	8.06918	7.81096	OSD-25	192173
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/192174	Rwdd4a	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.378113	0.00482121	9.61516	9.23705	OSD-25	192174
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/192197	Bcas3	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.454565	0.00344534	8.472	8.01743	OSD-25	192197
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/192199	Rspo1	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.218155	0.0621386	6.20614	6.42429	OSD-25	192199
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-47-65754b3ba1b48856d4afd330ef225e46	http://www.ncbi.nlm.nih.gov/gene/192236	Hps1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.623948	0.0972809	322.084	209.1	OSD-47	192236
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/192285	Phf21a	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.540431	0.00110249	8.03858	8.57901	OSD-25	192285
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19230	Twf1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.674853	0.000525327	10.391	9.71616	OSD-25	19230
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19244	Ptp4a2	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.379115	0.00452209	10.1385	9.7594	OSD-25	19244
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19247	Ptpn11	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.210267	0.0640137	9.62152	9.41125	OSD-25	19247
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19248	Ptpn12	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.299501	0.0175292	8.06783	8.36733	OSD-25	19248
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19255	Ptpn2	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.251508	0.0715155	7.49555	7.24404	OSD-25	19255
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19258	Ptpn4	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.447973	0.0193028	6.99105	6.54308	OSD-25	19258
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19264	Ptprc	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.570505	0.017578	6.9073	7.47781	OSD-25	19264
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/192652	Wdr81	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.475903	0.0090772	8.77827	9.25417	OSD-25	192652
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/192656	Ripk2	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.396729	0.00721077	8.38991	7.99319	OSD-25	192656
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/192657	Ell2	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.446034	0.0106889	10.7436	10.2975	OSD-25	192657
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19271	Ptprj	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.416731	0.00947309	10.5957	10.1789	OSD-25	19271
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19294	Nectin2	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.807458	1.76823e-05	8.24289	7.43543	OSD-25	19294
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19298	Pex19	http://purl.obolibrary.org/obo/NCBITaxon_10090	1.10695	2.04299e-06	10.4257	9.31874	OSD-25	19298
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19299	Abcd3	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.725522	9.4497e-05	12.2384	11.5129	OSD-25	19299
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19301	Pxmp2	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.198261	0.0754269	10.0744	9.87614	OSD-25	19301
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19302	Pex2	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.379925	0.0270535	8.53491	8.15498	OSD-25	19302
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19324	Rab1a	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.575165	3.41615e-05	10.9514	10.3762	OSD-25	19324
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19328	Rab12	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.636185	0.000442784	9.06092	8.42473	OSD-25	19328
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19329	Rab17	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.41528	0.0102175	7.79643	8.21171	OSD-25	19329
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19330	Rab18	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.331452	0.0433108	8.74058	8.40913	OSD-25	19330
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19332	Rab20	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.445198	0.00265201	7.03752	7.48272	OSD-25	19332
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19334	Rab22a	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.372039	0.0230771	8.38627	8.01423	OSD-25	19334
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19338	Rab33b	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.161595	0.0883066	7.50131	7.33972	OSD-25	19338
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19345	Rab5c	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.261995	0.0444184	9.95906	9.69706	OSD-25	19345
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19349	Rab7	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.79168	0.091654	6.15011	5.35843	OSD-25	19349
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19352	Rabggtb	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.434836	0.000495032	8.3206	7.88576	OSD-25	19352
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19353	Rac1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.20204	0.077111	10.9862	10.7842	OSD-25	19353
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19356	Rad17	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.601434	0.00116958	7.43335	6.83192	OSD-25	19356
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19357	Rad21	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.262205	0.0364738	9.27727	9.01506	OSD-25	19357
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19358	Rad23a	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.492135	0.00139183	9.43099	8.93885	OSD-25	19358
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19363	Rad51b	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.354775	0.0868784	5.4056	5.05082	OSD-25	19363
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/193670	Rnf185	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.318566	0.052361	8.15882	7.84025	OSD-25	193670
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/193736	Zbtb12	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.42459	0.022308	6.28373	6.70832	OSD-25	193736
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/193740	Hspa1a	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.431744	0.0679444	6.51684	6.94858	OSD-25	193740
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/193742	Abhd16a	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.263612	0.0788568	9.63625	9.37263	OSD-25	193742
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19386	Ranbp2	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.681646	0.000154077	9.79918	9.11753	OSD-25	19386
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19416	Rasd1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.318128	0.0948233	6.75293	6.4348	OSD-25	19416
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/194219	Slfnl1	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.319707	0.0867084	6.32491	6.64461	OSD-25	194219
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/194908	Pld6	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.215875	0.0501446	6.93962	7.1555	OSD-25	194908
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/195733	Grhl1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.389369	0.00283954	6.32347	5.9341	OSD-25	195733
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19645	Rb1	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.425686	0.0155217	7.67075	8.09644	OSD-25	19645
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19647	Rbbp6	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.688753	0.00256592	7.57889	6.89014	OSD-25	19647
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19651	Rbl2	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.294763	0.0108513	8.8751	8.58033	OSD-25	19651
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19654	Rbm6	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.326659	0.011425	7.74215	8.06881	OSD-25	19654
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19655	Rbmx	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.596174	0.00278646	8.14248	7.5463	OSD-25	19655
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19663	Rbpms	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.246058	0.0622442	10.0263	9.78029	OSD-25	19663
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19684	Rdx	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.288727	0.00309851	9.95294	10.2417	OSD-25	19684
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19687	Rfc1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.330912	0.07232	7.38688	7.05597	OSD-25	19687
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19698	Relb	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.206739	0.0934052	6.11585	6.32259	OSD-25	19698
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19707	Reps1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.670105	0.000167827	8.64762	7.97751	OSD-25	19707
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19720	Trim27	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.228474	0.0990718	8.06487	7.8364	OSD-25	19720
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19724	Rfx1	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.351147	0.0256341	7.61628	7.96743	OSD-25	19724
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19734	Rgs16	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.549429	0.0895195	11.6105	12.16	OSD-25	19734
